id,name,salary_from,salary_to,currency,role,city,fmt,experience,employer,date,key_skills,grade
126787985,Системный аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,IBS,2025-10-21,"['SQL', 'Python', 'A/B тесты', 'Продуктовые метрики', 'Power BI']",middle+/senior
125994601,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Самара,не указано,от 1 года до 3 лет,ИРТех,2025-10-22,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126741985,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 1 года до 3 лет,Диалог Регионы,2025-10-20,"['Medialogia', 'Мониторинг СМИ', 'Аналитическое мышление', 'Аналитические исследования']",junior+/middle
125500340,Специалист,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 1 года до 3 лет,Градум,2025-10-06,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126374429,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,гибрид,от 1 года до 3 лет,Кросс технолоджис,2025-10-21,"['Системный анализ', 'IDM']",junior+/middle
123303421,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,Корпорация ЭЛАР,2025-10-16,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",middle+/senior
123662861,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Арман,2025-10-21,"['Аналитические способности', 'ELMA', 'MS Visio', 'Системное мышление', 'Бизнес-анализ', 'Моделирование бизнес процессов', 'EPC', 'IDEF0', 'ИСО 9001', 'Business Studio', 'Анализ бизнес показателей', 'BPMN']",junior+/middle
126234301,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Ростов-на-Дону,не указано,от 1 года до 3 лет,"Центр-инвест, коммерческий банк",2025-10-07,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126024566,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,EGAR,2025-10-01,"['XML', 'SOAP', 'Системный анализ', 'REST', 'JSON API', 'API', 'UML', 'BPMN', 'Аналитика', 'RabbitMQ', 'MS SQL', 'Git', 'MySQL', 'Swagger', 'kafka', 'MQ', 'SQL запросы', 'Xsd', 'JSON']",middle+/senior
126029705,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 1 года до 3 лет,Умскул,2025-10-10,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",junior+/middle
126480962,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,Ventra,2025-10-13,"['B2B', 'CRM', 'SQL', 'Confluence', 'REST API']",junior+/middle
126835481,Аналитик,140000.0,225000.0,RUR,Продуктовый аналитик,Москва,не указано,от 3 до 6 лет,Циан,2025-10-22,"['SQL', 'Python', 'Продуктовые метрики', 'Визуализация данных', 'A/B тесты']",middle+/senior
126477729,ML-разработчик,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,Русим,2025-10-13,"['Computer Vision', 'C++', 'Линейная алгебра']",junior+/middle
126833746,Инженер данных,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,ПиЭлСи Технолоджи,2025-10-22,"['АСТУ', 'АСДТУ', 'АСУ', 'EMS', 'DMS', 'Linux', 'MySQL', 'OSI', 'TCP/IP', 'IEC 61850', 'CIM', 'IEC 60870', 'Python', 'АСУ ТП']",junior+/middle
125966549,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Санкт-Петербург,не указано,от 3 до 6 лет,Совкомбанк Технологии,2025-09-30,"['SQL', 'BPMN', 'REST API', 'Python']",middle+/senior
126811999,Аналитик 1С,110000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,1C-Рарус,2025-10-22,"['1С: Бухгалтерия', '1С: Зарплата и кадры', '1С: Управление предприятием', 'ERP-системы на базе 1С', 'ERP', 'Бизнес-моделирование', 'BPMN', 'EPC', 'Моделирование бизнес процессов', 'Постановка задач разработчикам', 'Разработка технических заданий', 'ERP Systems', 'Техническая документация', 'Аналитика', 'Разработка проектной документации']",junior+/middle
125901798,Разработчик БД,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,БПС Инновационные Программные Решения,2025-09-29,"['SQL', 'Python', 'Power BI', 'Анализ данных', 'PostgreSQL']",middle+/senior
126690431,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,ГКУ Инфогород,2025-10-19,"['BPMN', 'Системный анализ', 'SQL', 'UML', 'Бизнес-анализ']",junior+/middle
126739486,Аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 3 до 6 лет,HEX.TEAM,2025-10-20,"['SQL', 'Atlassian Jira', 'Системный анализ', 'Atlassian Confluence', 'Анализ данных', 'Постановка задач разработчикам', 'SOAP', 'Анализ требований', 'JSON', 'REST', 'Разработка технических заданий', 'Английский язык', 'XML', 'Swagger', 'Apache Kafka', 'RabbitMQ', 'Postman', 'JSON API', 'Docker', 'Git', 'Linux', 'Python']",middle+/senior
126665207,Аналитик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,гибрид,от 3 до 6 лет,"Аквариус, Группа компаний",2025-10-17,['SQL'],middle+/senior
126776815,Аналитик 1С,150000.0,200000.0,RUR,Аналитик,Москва,не указано,от 1 года до 3 лет,Первый Бит,2025-10-21,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
126319601,Инженер данных,220000.0,280000.0,RUR,Дата-сайентист,Москва,гибрид,от 1 года до 3 лет,MGCOM,2025-10-09,"['Python', 'SQL', 'Power BI']",junior+/middle
126483041,Аналитик,110000.0,200000.0,RUR,Аналитик,Москва,гибрид,от 1 года до 3 лет,Спортмастер,2025-10-22,"['Аналитическое мышление', 'Анализ ценообразования', 'Работа с большим объемом информации', 'Контроль и анализ ценообразования', 'Аналитика продаж']",junior+/middle
126075105,Системный аналитик,110000.0,200000.0,RUR,Аналитик,Самара,не указано,нет опыта,TEAMSCORE,2025-10-20,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",стажёр/junior
126364540,Системный аналитик,130000.0,245000.0,RUR,Системный аналитик,Москва,не указано,от 1 года до 3 лет,Национальное Бюро Информатизации,2025-10-21,"['SQL', 'Системный анализ', 'Деловая переписка', 'Аналитическое мышление', 'Системное мышление', 'Моделирование бизнес-процессов', 'сбор и формализация требований', 'Постановка задач разработчикам']",junior+/middle
126453838,Бизнес-аналитик,135000.0,180000.0,RUR,Бизнес-аналитик,Москва,не указано,от 3 до 6 лет,Ситуационно-Информационный Центр Министерства Транспорта Российской Федерации,2025-10-13,"['Бизнес-анализ', 'BPMN', 'SQL', 'Анализ бизнес-процессов', 'UML']",middle+/senior
126816587,DWH-разработчик,110000.0,250000.0,RUR,"BI-аналитик, аналитик данных",Москва,не указано,от 3 до 6 лет,Spice IT,2025-10-22,"['SQL', 'Clickhouse', 'Snowflake', 'Redshift', 'BigQuery', 'Apache Airflow']",middle+/senior
110670676,Бизнес-аналитик,80000.0,200000.0,RUR,Аналитик,Санкт-Петербург,не указано,от 1 года до 3 лет,Бизнес Технологии,2025-10-22,"['SQL', 'Аналитическое мышление', 'Разработка технических заданий', 'Бизнес-анализ', 'BPMN']",junior+/middle
